ay,bleu_ay,bleu_iy,iy,x,z,dblue
"हारने के बाद भड़की पंजाब की को - ओनर प्रीति जिंटा , सहवाग से हुई तीखी नोकझोंक !",0.41180376356915777,0.05061867434834411,"पंजाब की टीम पर कहर बरपाया बैंगलोर के इस तेज गेंदबाज ने , गेल व राहुल हुए","Punjab's co-owner, Preity Zinta, after the defeat, the sharp knock from Sehwag!","हारने के बाद भड़की पंजाब की को-ओनर प्रीति जिंटा, सहवाग से हुई तीखी नोकझोंक!",0.36118508922081366
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
क्रिकेट की खबरों के लिए यहां क्लिक,0.8668778997501817,0.8668778997501817,क्रिकेट की खबरों के लिए यहां क्लिक,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,0.0
अन्य खेलों की खबरों के लिए यहां क्लिक,0.8824969025845955,0.8824969025845955,अन्य खेलों की खबरों के लिए यहां क्लिक,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,0.0
"नई दिल्ली , जेएनएन ।",0.10682175159905853,0.10682175159905853,"नई दिल्ली , जेएनएन ।","New Delhi, JNN","नई दिल्ली, जेएनएन।",0.0
आइपीएल की 45 वें मैच दिल्ली और बैंगलोर के बीच खेला गया ।,0.48633831680799433,0.37700638045494705,आइपीएल का 29वां मैच कोलकाता और बैंगलोर के बीच खेला गया ।,The IPL's 45th match was played between Delhi and Bangalore.,आइपीएल का 45वां मैच दिल्ली और बैंगलोर के बीच खेला गया।,0.10933193635304728
इस मैच में पहले बल्लेबाजी करते हुए दिल्ली ने 20 ओवर में 4 विकेट के नुकसान पर 181 रन बनाए ।,0.7098232254187811,0.782878563712303,इस मैच में पहले बल्लेबाजी करते हुए दिल्ली ने 20 ओवर में 4 विकेट पर 175 रन बनाए ।,"Batting first in this match, Delhi scored 181 for 4 wickets in 20 overs.",इस मैच में पहले बल्लेबाजी करते हुए दिल्ली ने 20 ओवर में 4 विकेट पर 181 रन बनाए।,-0.07305533829352195
बैंगलोर को जीत के लिए 182 रन बनाने थे जिसे इस टीम ने 19 ओवर में 5 विकेट शेष रहते बना लिया ।,0.6934399147150092,0.5101913969833347,बैंगलोर को जीत के लिए 182 रन बनाने थे जिसे इस टीम ने 8 . 1 ओवर में बिना कोई विकेट खोए बना लिए थे ।,"Bangalore were to score 182 runs to win, this team made 5 wickets in 19 overs.",बैंगलोर को जीत के लिए 182 रन बनाने थे जिसे इस टीम ने 19 ओवर में पांच विकेट पर ही बना लिए।,0.1832485177316745
इसी के साथ बैंगलोर ने पांच विकेट से जीत दर्ज की ।,0.23462350320528,0.041961149062965476,इस दौरान मुंबई के गेंदबाजों ने 7 विकेट चटकाए ।,"With this, Bangalore won by five wickets.",इसके साथ ही बैंगलोर को पांच विकेट से जीत मिली।,0.19266235414231453
बैंगलोर के कप्तान विराट कोहली ने दिल्ली के खिलाफ 40 गेंदों में 70 रनों की कमाल की पारी खेली और टीम की जीत में अहम भूमिका निभाई ।,0.651818996067954,0.20563241139732097,बैंगलोर के कप्तान विराट कोहली ने 62 गेंदों पर नाबाद 93 रन की पारी खेलकर टीम को जीत दिलाने की कोशिश की लेकिन वो इसमें कामयाब नहीं हो पाए ।,Bangalore captain Virat Kohli played a remarkable innings of 70 in 40 balls against Delhi and played a key role in the team's victory.,बैंगलोर के कप्तान विराट कोहली ने दिल्ली के खिलाफ 40 गेंदों पर 70 रन की शानदार पारी खेली और टीम की जीत में अहम भूमिका निभाई।,0.44618658467063305
एबी डीविलियर्स ने अर्धशतक जमाकर टीम को जीत दिला दी ।,0.23462350320528,0.049900497019368314,एबी को मैन ऑफ द मैच भी चुना गया ।,AB de Villiers gave the team victory by playing half-century.,एबी डीविलियर्स ने अर्धशतकीय पारी खेलकर टीम को जीत दिलाई।,0.1847230061859117
एबी ने 37 गेंदों पर 72 रन की नाबाद पारी खेली ।,0.44833867003844585,0.317023313852343,एबी डीविलियर्स ने 37 गेंदों पर 50 रन की पारी खेली ।,AB played an unbeaten 72 off 37 balls.,एबी ने 37 गेंदों पर नाबाद 72 रन की पारी खेली।,0.13131535618610285
बैंगलोर के ओपनर बल्लेबाज पार्थिव पटेल 6 रन बनाकर आउट हो गए ।,0.8242367502646054,0.04521356896113448,बैंगलोर को जीत के लिए 182 रन बनाने थे ।,Bangalore opener Parthiv Patel was dismissed by 6 runs.,बैंगलोर के ओपनर बल्लेबाज पार्थिव पटेल 6 रन बनाकर आउट हो गए।,0.7790231813034709
पंजाब ने कोलकाता को डकवर्थ लुइस नियम के आधार पर 9 विकेट के बड़े अंतर से,0.7447819789879647,0.6964705665515707,पंजाब ने कोलकाता को डकवर्थ - लुईस नियम के आधार पर 9 विकेट के बड़े अंतर से,Punjab beat Kolkata by a huge 9-wicket margin on the basis of Duckworth-Lewis rule,पंजाब ने कोलकाता को डकवर्थ-लुईस नियम के आधार पर 9 विकेट के बड़े अंतर से हराया,0.04831141243639403
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
बैंगलोर के बल्लेबाज मनदीप सिंह ने 14 गेंदों पर 13 रन बनाए ।,0.8242367502646054,0.09238430210261096,बैंगलोर के ओपनर बल्लेबाज डी कॉक ने 16 गेंदों पर 18 रन बनाए ।,Bangalore batsman Mandeep Singh scored 13 runs in 14 balls.,बैंगलोर के बल्लेबाज मनदीप सिंह ने 14 गेंदों पर 13 रन बनाए।,0.7318524481619945
दिल्ली के लिए रिषभ पंत ने 34 गेंदों पर 61 रनों की पारी खेली और ये आइपीएल में उनका चौथा अर्धशतक रहा ।,0.6114193239581327,0.02817888551057183,इस जीत के साथ ही दिल्ली की टीम ने निर्धारित 20 ओवर में आठ विकेट पर 143 रन बनाए ।,"For Delhi, Rishabh Pant played 61 off 34 balls and this was his fourth fifty in the IPL.",दिल्ली के लिए रिषभ पंत ने 34 गेंदों पर 61 रन की पारी खेली और ये उनका आइपीएल में चौथा अर्धशतक था।,0.5832404384475609
दिल्ली के ओपनर बल्लेबाज पृथ्वी शॉ अपने घरेलू मैदान पर बैंगलोर के खिलाफ रन नहीं बना सके और वो चहल की गेंद पर क्लीन बोल्ड हो गए ।,0.7586640003071782,0.20232090289032928,दिल्ली के ओपनर बल्लेबाज पृथ्वी शॉ ने अपनी टीम के लिए बेहतरीन अर्धशतकीय पारी खेली और 29 गेंदों पर 50 रन बनाए ।,"Delhi opener, Prithvi Shaw, could not make runs against Bangalore on his home ground and he became clean bowled on the ball.",दिल्ली के ओपनर बल्लेबाज पृथ्वी शॉ अपने घरेलू मैदान पर बैंगलोर के खिलाफ रन नहीं बना पाए और चहल की गेंद पर क्लीन बोल्ड हो गए।,0.5563430974168488
सुनील नरेन ने सबसे तेज अर्धशतक लगाया आइपीएल का तीसरा,0.036967197413021805,0.1157135812792911,कोलकाता के लिए सुनील नारायण ने बेहतरीन पारी खेली ।,"Sunil Narine scalps fastest half-century, makes his IPL third fifty","सुनील नारायण ने ठोका तेज़-तर्रार अर्धशतक, बना दी IPL की अपनी तीसरी फिफ्टी",-0.0787463838662693
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
बैंगलोर की तरफ से जेसन रॉय का बल्ला नहीं चल पाया और उन्होंने 12 रन बनाए ।,0.15610522890631415,0.04285872859037678,जेसन को दिनेश कार्तिक ने अपनी ही गेंद पर ग्लेन मैक्सवेल के हाथों कैच आउट करवाया ।,Jason Roy's bat could not run against Bangalore and he scored 12 runs and was out for a catch.,जेसन रॉय का बल्ला भी बैंगलोर के खिलाफ नहीं चल सका और 12 रन बनाकर वो चहल की गेंद पर आउट हुए।,0.11324650031593736
दिल्ली के कप्तान श्रेयस अय्यर ने 35 गेंदों पर 32 रन बनाए और कैच आउट हुए ।,0.8702397637697912,0.054129891865452646,दिल्ली के ओपनर बल्लेबाज पृथ्वी शॉ ने अपनी टीम के लिए सबसे बड़ी पारी खेली ।,Delhi captain Shreyas Iyer scored 32 runs in 35 balls and was caught out.,दिल्ली के कप्तान श्रेयस अय्यर ने 35 गेंदों पर 32 रन बनाए और कैच आउट हुए।,0.8161098719043385
विजय शंकर ने दिल्ली के लिए नाबाद 21 रन की पारी खेली ।,0.8242367502646054,0.1021685498654197,विजय शंकर भी 21 रन बनाकर नाबाद रहे ।,Vijay Shankar played an unbeaten 21 runs for Delhi.,विजय शंकर ने दिल्ली के लिए नाबाद 21 रन की पारी खेली।,0.7220682003991857
आइपीएल के 44वें मैच में कोलकाता नाइटराइडर्स का सामना किंग्स इलेवन पंजाब की टीम से हुआ ।,0.8702397637697912,0.5071960939456881,आइपीएल के 44वें मैच में कोलकाता नाइटराइडर्स का मुकाबला किंग्स इलेवन पंजाब से हो रहा है ।,"In the 44th match of IPL, Kolkata Knight Riders face Kings XI Punjab team.",आइपीएल के 44वें मैच में कोलकाता नाइटराइडर्स का सामना किंग्स इलेवन पंजाब की टीम से हुआ।,0.3630436698241031
इस मैच में पहले बल्लेबाजी करते हुए कोलकाता की टीम ने 20 ओवर में 5 विकेट के नुकसान पर 245 रन बनाकर मौजूदा आइपीएल का सबसे बड़ा स्कोर बनाया ।,0.6097136682923002,0.18529727514179387,इस मैच में पहले बल्लेबाजी करते हुए पंजाब ने 20 ओवर में 4 विकेट के नुकसान पर 186 रन बनाए और 19 रन देकर 3 विकेट हासिल किए ।,"Earlier in this match, the Kolkata team scored 5 wickets in 20 overs and scored the highest score of the current IPL by scoring 245 runs.",इस मैच में पहले बल्लेबाज़ी करते हुए कोलकाता की टीम ने 20 ओवर में 05 विकेट खोकर 245 रन बनाकर मौजूदा आइपीएल का सबसे बड़ा स्कोर बना दिया।,0.4244163931505064
पंजाब को जीत के लिए 246 रन का लक्ष्य मिला था लेकिन वो 8 ओवर में आठ विकेट पर 214 रन ही बना पाई और उसे 31 ओवर में 31 रन से हार का सामना करना पड़ा ।,0.4447278656331358,0.13825905140405212,पंजाब को जीत के लिए 168 रन बनाने थे जिसे इस टीम ने 8 . 1 ओवर में बिना कोई विकेट खोए बना लिए थे ।,Punjab got the target of 246 runs to win but they could reach 214 runs in 8 overs and lost by 31 runs in 20 overs.,पंजाब को जीत के लिए 246 रन का लक्ष्य मिला था लेकिन ये टीम 20 ओवर में 8 विकेट पर 214 रन तक ही पहुंच सकी और 31 रन से हार मिली।,0.3064688142290837
पंजाब की टीम के कप्तान आर .,0.2626909894424158,0.05522397783539471,पंजाब को दो - दो बार बनाया ।,Punjab team captain R.,पंजाब टीम के कप्तान आर.,0.2074670116070211
"अश्विन ने 22 गेंदों में 4 चौकों और 3 छक्कों की मदद से रन बनाए , लेकिन वो टीम को जीत नहीं दिला पाए ।",0.5062835959915031,0.20480383244049433,अश्विन ने एकबार फिर से बेहतरीन पारी खेली और 34 गेंदों पर 65 रन बनाए लेकिन टीम को जीत नहीं दिला पाए ।,"Ashwin played with the help of 4 fours and 3 sixes in 22 balls, but he could not win the team.",अश्विन ने 22 गेंदों पर 4 चौके और 3 छक्कों की मदद से 45 रन की पारी खेली लेकिन वो टीम को जीत नहीं दिला पाए।,0.30147976355100875
पंजाब के ओपनर बल्लेबाज लोकेश राहुल ने 29 गेंदों पर 66 रन की अर्धशतकीय पारी खेली ।,0.8702397637697912,0.3715770152515523,पंजाब के ओपनर बल्लेबाज लोकेश राहुल ने 21 गेंदों पर 18 रन बनाए और कैच आउट हुए ।,Punjab opener Lokesh Rahul played a half-century of 66 in 29 balls.,पंजाब के ओपनर बल्लेबाज लोकेश राहुल ने 29 गेंदों पर 66 रन की अर्धशतकीय पारी खेली।,0.4986627485182389
ये आइपीएल में उनका पांचवां अर्धशतक था लेकिन वो टीम को जीत नहीं दिला पाए ।,0.6739047062564734,0.05816635421147516,इस आइपीएल में ये पहला मौका नहीं है जब वो शून्य पर आउट हुए हों ।,This was his fifth half-century in the IPL but he could not win the team.,ये आइपीएल में उनका पांचवां अर्धशतक था लेकिन टीम को जीत नहीं दिला पाए।,0.6157383520449982
पंजाब के तूफानी बल्लेबाज क्रिस गेल ने दूसरी पारी में 21 रन बनाकर आउट किया ।,0.6739047062564734,0.06608973813188644,पंजाब की टीम 19 . 4 ओवर में 153 रन बनाकर ऑलआउट हो गयी ।,Punjab's slow batsman Chris Gayle finished with 21 runs in the second innings.,पंजाब के तूफानी बल्लेबाज क्रिस गेल दूसरी पारी में 21 रन बनाकर आउट हो गए।,0.6078149681245869
जायरा रसेल ने टीम के मध्यक्रम के बल्लेबाज मयंक अग्रवाल को खाता खोलने का मौका नहीं दिया और कैच आउट हुए ।,0.39328368415488135,0.051366639095059535,रसेल ने ओपनर बल्लेबाज डार्सी शॉर्ट को 4 रन के निजी स्कोर पर ईशान किशन के हाथों कैच करवा दिया ।,Andra Russell did not let the team's middle-order batsman Mayank Agarwal open the account and got caught out.,आंद्र रसेल ने टीम के धाकड़ बल्लेबाज मयंक अग्रवाल को खाता भी नहीं खोलने दिया और कैच आउट करवा दिया।,0.3419170450598218
करुण नायर का बल्ला कोलकाता के खिलाफ नहीं चला और उन्हें रसेल ने 3 रन पर कैच आउट करवाया ।,0.5658474510436836,0.16260519602702597,करुण नायर का बल्ला बैंगलोर के खिलाफ खामोश रहा और वो एक रन बनाकर आउट हो गए ।,Karun Nair's bat did not go against Kolkata and he was caught by Russell on 3 runs.,करुण नायर का बल्ला कोलकाता के खिलाफ नहीं चला और वो 3 रन पर रसेल की गेंद पर कैच आउट हुए।,0.40324225501665767
एरोन फिंच ने 20 गेंदों पर 34 रन बनाए लेकिन टीम तक नहीं पहुंच पाए ।,0.40643581854904987,0.12401006001680986,एरोन फिंच ने 36 गेंदों पर 45 रन की पारी खेलकर अपनी टीम को जीत के करीब पहुंचा दिया ।,Aaron Finch scored 34 runs in 20 balls but could not reach the team.,एरोन फिंच ने 20 गेंदों पर 34 रन की तेज पारी खेली लेकिन टीम को मंजिल तक नहीं पहुंचा सके।,0.28242575853224
कोलकाता के कप्तान दिनेश कार्तिक ने 23 गेंदों पर 50 रन की पारी खेलकर पंजाब को फाइनल में पहुंचा दिया ।,0.38390149148943287,0.24178614976744797,कोलकाता के कप्तान दिनेश कार्तिक ने 10 गेंदों पर 23 रन की अहम पारी खेली और टीम को जीत दिला दी ।,Kolkata skipper Dinesh Karthik scored 50 runs in 23 balls and hit the Punjab in the final over.,कोलकाता के कप्तान दिनेश कार्तिक ने 23 गेंदों में 50 रन बनाते हुए अंतिम ओवरों में पंजाब पर जमकर प्रहार किए।,0.1421153417219849
उन्होंने इस पारी के दौरान पांच चौके और तीन छक्के जड़े ।,0.8070557274927982,0.08913765521398126,उन्होंने इस दौरान 4 शतक और 32 अर्द्धशतक जड़े हैं ।,He scored five fours and three sixes during this innings.,उन्होंने इस पारी के दौरान पांच चौके और तीन छक्के जड़े।,0.717918072278817
तेज गेंदबाजी करने वाले एंड्रयू टे ने केकेआर की टीम को,0.030981749906855878,0.03136424045881037,पंजाब की तरफ से एंड्रयू टे ने शानदार 4 विकेट लिए ।,"Andrew Tey, who scored a quick turn, scored the KKR score",तेज़ गति से रन बना रही केकेआर के स्कोर पर लगाम लगाई एंड्रयू टाए ने।,-0.0003824905519544952
"उन्होंने लिन , नारायण , रॉबिन उथप्पा और रसेल के विकेट हासिल किए ।",0.363622704650007,0.033864985683445356,उन्होंने क्रिस लीन को 22 रन पर क्लीन बोल्ड कर दिया ।,"He got the wickets of Lynn, Narine, Robin Uthappa and Russell.","उन्होंने लिन, नारायण, रॉबिन उथप्पा और रसेल के विकेट चटकाए।",0.32975771896656164
नारायण के बाद चीयर रसेल ने भी अपनी परफ्यूम ताकत निभाई और दो चौके और तीन छक्कों के साथ 14 गेंदों में 31 विकेट भी लिए ।,0.15863400890129728,0.018588679968176713,जीत के लिए मिले 152 रन के लक्ष्य को कोलकाता ने 19 ओवर में 6 विकेट शेष रहते हासिल कर लिया और इस मैच को अपने नाम किया ।,"After Narine, André Russell also played his mascal power and played 31 deliveries in 14 balls with two fours and three sixes.",नारायण के बाद अांद्रे रसेल ने भी अपनी मसल पॉवर का जमकर प्रदर्शन करते हुए 14 गेंदों में 2 चौके और 3 छक्के जड़ते हुए 31 रन की पारी खेली।,0.14004532893312058
"सुनील नरेन ने केकेआर को तूफानी शुरुआत दिलाई , सिर्फ 36 गेंदों में 75 रन बनाकर उनका तीसरा अर्धशतक रहा ।",0.44055594594452946,0.02160152434999439,सुनील नरेन ने अपनी टीम के लिए शानदार अर्धशतकीय पारी खेली और 29 गेंदों पर 50 रन बनाए लेकिन टीम को जीत नहीं दिला पाए ।,"Sunil Narine gave the KKR a stormy start, scoring 75 in just 36 balls and making IPL his third half-century.",सुनील नारायण ने केकेआर को तूफानी शुरुआत देते हुए सिर्फ 36 गेंदों में 75 रन बनाकर आइपीएल का अपना तीसरा अर्धशतक ठोक दिया।,0.41895442159453505
साथ ही नारायण ने कोलकाता के साथ 75 साझेदारी की ।,0.11731175160263997,0.04194930905450254,नारायण के नाम दर्ज है ये,Narayan with 75 partnership with Uthappa,नारायण ने उथप्पा के साथ मिलकर 75 रन की पार्टनरशिप की।,0.07536244254813743
इस मैच में क्रिस लिन 27 रन बनाकर एंड्रयू टे की गेंदबाज बन गए ।,0.3986272652021922,0.09833906145930947,इस मैच में क्रिस लिन ने ताबड़तोड़ पारी खेलकर अपनी टीम को जीत दिलाई ।,"In this match, Chris Lynn scored 27 runs and Andrew Tae Boll became the bowler.",इस मुकाबले में क्रिस लिन 27 रन बनाकर एंड्रयू टाए की गेंद पर बोल्ड हो गए।,0.30028820374288273
आउट होने से पहले लिन ने दो चौके और दो छक्के भी जड़े ।,0.6450001140844255,0.20577107905082873,आउट होने से पहले वो चार चौके लगा गए ।,"Before being dismissed, Lynn also hit two fours and two sixes.",आउट होने से पहले लिन ने दो चौके और 2 छक्के भी जड़े।,0.4392290350335968
क्रिकेट की खबरों के लिए यहां क्लिक,0.8668778997501817,0.8668778997501817,क्रिकेट की खबरों के लिए यहां क्लिक,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,0.0
अन्य खेलों की खबरों के लिए यहां क्लिक,0.8824969025845955,0.8824969025845955,अन्य खेलों की खबरों के लिए यहां क्लिक,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,0.0
"नई दिल्ली , जेएनएन ।",0.10682175159905853,0.10682175159905853,"नई दिल्ली , जेएनएन ।","New Delhi, JNN","नई दिल्ली, जेएनएन।",0.0
शनिवार को चेन्नई सुपर किंग्स ने रॉयल चैलेंजर्स बैंगलोर को 6 विकेट से हरा दिया ।,0.3767471803151817,0.09083627868206415,आइपीएल के तीसरे मुकाबले में कोलकाता नाइट राइडर्स ने सनराइजर्स हैदराबाद को पांच विकेट से हरा दिया ।,"On Saturday, Chennai Super Kings defeated Royal Challengers Bangalore by 6 wickets.",शनिवार को चेन्नई सुपरकिंग्स ने रॉयल चैलेंजर्स बेंगलोर को 6 विकेट से हरा दिया।,0.2859109016331175
चेन्नई ने बेहतरीन गेंदबाजी करते हुए इस मैच की सर्वश्रेष्ठ गेंदबाजी करते हुए रॉयल चैलेंजर्स बैंगलोर को महज 127 रनों पर ही रोक दिया ।,0.28089241320678904,0.021147443100385906,"चेन्नई से हार के बाद चेन्नई को लगा बड़ा झटका , अब ये खिलाड़ी हुआ टूर्नामेंट से","Chennai, on the best bowling and strong fielding of this match, restricted Royal Challengers Bangalore to just 127 runs",इस मैच चेन्नई ने बेहतरीन गेंदबाजी और मजबूत क्षेत्ररक्षण के दम पर रॉयल चैलेंजर्स बेंगलोर को मात्र 127 रनों पर ही रोक दिया।,0.25974497010640313
आरसीबी की टीम ने चेन्नई के मजबूत खेल के सामने ताश की तरह ढेर कर दिया ।,0.24078435074822624,0.09083627868206415,आरसीबी की टीम में चोटिल केदार जाधव की जगह अब इंग्लैंड के ऑलराउंडर खिलाड़ी डेविड विली लेंगे ।,RCB team piled up like a card game in front of Chennai's strong attack.,आरसीबी की टीम चेन्नई के मजबूत आक्रमण के सामने ताश के पत्तों की तरह ढेर हो गयी।,0.1499480720661621
कप्तान विराट और एबी डिविलियर्स जैसे बल्लेबाज भी इस मैच में कुछ नहीं कर सके ।,0.5423782837718303,0.031251907639724415,गेंदबाजी में कप्तान रविचंद्रन अश्विन की अगुआई में गेंदबाजों ने अच्छा प्रदर्शन किया है ।,Legends like Captain Virat and AB De Villiers too could not do anything in this match.,कप्तान विराट और एबी डीविलियर्स जैसे दिग्गज भी इस मैच में कुछ नहीं कर पाए।,0.5111263761321059
आरसीबी की तरफ से अपना पहला आइपीएल मैच खेल रहे पार्थिव पटेल ने 52 रन की पारी खेली जबकि निचले क्रम में टिम साउदी ने 36 रन की पारी खेलकर आरसीबी को 127 रन बनाए और आरसीबी को 127 रन बनाए ।,0.49607892636424045,0.05641111492693783,बैंगलोर की तरफ से पार्थिव पटेल ने भी अच्छी बल्लेबाजी की और 40 रन बनाकर नाबाद रहे जबकि शाकिब अल हसन एक रन बनाकर नाबाद पवेलियन लौटे ।,"Parthiv Patel, playing his first IPL match from RCB, scored 52 runs while Tim Southee made 36 runs in the lower order and kept RCB laughing and scored RCB 127.",आरसीबी की ओर से अपना पहला आइपीएल मैच खेल रहे पार्थिव पटेल ने 52 रन बनाए जबकि निचले क्रम में टिम साउदी ने 36 रन बनाकर आरसीबी की लाज रखी और आरसीबी का स्कोर 127 तक पहुंचाया।,0.4396678114373026
IPL की खबरों के लिए यहां क्लिक,0.8668778997501817,0.8668778997501817,IPL की खबरों के लिए यहां क्लिक,Click here for IPL news,IPL की खबरों के लिए यहां क्लिक करें,0.0
"जब धौनी लगा रहे थे उस वक्त एक ऐसा छक्का , जो चौंक गई कुछ",0.3013040489278569,0.024455939372403618,"जब वो भारत के लिए खेलते हैं , तो यह सलाह उन्हें मिलती रहती है ।","When Dhoni was wearing the Sixth Fan, something like that was shocked.",जब धौनी लगा रहे थे छक्के फैन ने किया कुछ ऐसा कि चौंक गई साक्षी,0.27684810955545325
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
128 रनों के साथ लक्ष्य का पीछा करने उतरी चेन्नई की शुरुआत भी अच्छी नहीं रही और 18 रन के स्कोर पर उनके सलामी बल्लेबाज शेन वॉटसन को भी टीम इंडिया ने 18 रन के स्कोर पर आउट कर दिया और इसके बाद उनकी 18 रन के स्कोर पर रैना ( 25 रन ) भी चलते बने ।,0.3838262535649012,0.0032914555056410806,चेन्नई के स्पिनर हरभजन सिंह अपनी बेटी के साथ मैदान पर कुछ ऐसे मस्ती करते नजर आए ।,"Chennai, which started early on to chase the target with 128 runs, was also not good and their opener Shane Watson was bowled out for 11 runs on the score of 18, after Raina and Raidu reached the team score of 62 runs. It was then that Raina (25 runs) also got to go.",128 रन के आसान से लक्ष्य का पीछा करने उतरी चेन्नई की शुरुआत भी अच्छी नहीं रही और मात्र 18 रन के स्कोर पर उसके सलामी बल्लेबाज शेन वॉटसन 11 रन के निजी स्कोर पर आउट हो गये इसके बाद रैना और रायडु ने टीम को 62 रन तक पहुंचाया था कि तभी रैना(25 रन) भी चलते बने।,0.3805347980592601
रायडू ( 32 रन ) भी कुछ देर बाद चलते बने ।,0.08054496384843701,0.0,रायडू को हरभजन सिंह ने क्लीन बोल्ड कर दिया ।,Raidu (32 runs) also went for a while.,इसके थोड़ी ही देर बाद रायडु (32 रन) भी चलते बने।,0.08054496384843701
इसके बाद कप्तान धौनी ने ड्वेन ब्रावो के साथ मिलकर 48 रन की साझेदारी कर टीम को जीत दिलाई ।,0.7483293841345244,0.09917720727091445,इसके बाद कृष्णप्पा गौथम में नाबाद 33 रन की पारी खेलते हुए अपनी टीम को जीत दिला दी ।,"After this, captain Dhoni made a 48-run partnership with Dwayne Bravo to help the team win.",इसके बाद कप्तान धौनी ने ड्वेन ब्रावो के साथ मिलकर 48 रनों की साझेदारी कर टीम को जीत दिलाई।,0.6491521768636099
मैच के दौरान कप्तान धौनी ने धौनी के एक फैन को आउट किया और धौनी के पैर छू लिए ।,0.15071676257541072,0.03144344638628672,इसके अलावा उन्होंने सरे के लिए 50 से ज्यादा टी20 मैच खेले हैं ।,"During the match, captain Dhoni ran a fan of Dhoni and touched the feet of Dhoni.",मैच के दौरान ही कप्तान धौनी का एक फैन दौड़कर धौनी के पैर छूने लगा।,0.11927331618912401
हालांकि ऐसा पहली बार हुआ है जब किसी को भी धौनी के पास मैदान पर मिलने में कोई हो निकला हो ।,0.0614297303735283,0.020540268312306348,हालांकि इस घटना के मीडिया में आने के बाद राजस्थान की टीम अपना पहला मैच खेलने के लिए मैदान पर उतरी ।,Although it has not happened for the first time that someone has come to meet Dhoni in Fan Beach Field.,हालांकि यह पहली बार ऐसा नहीं हुआ है कि कोई फैन बीच फील्ड में धौनी से मिलने आ गया हो।,0.04088946206122195
"पुणे में धौनी के साथ फिर घटी इस तरह का फैंस , देखें",0.40826691498313367,0.024584765364827375,"इस एक गेंद ने बदल दी पंजाब की किस्मत , हैदराबाद के हाथों मिली शर्मनाक","This incident happened again in Pune with Dhoni, the heart of such a fiance, see video","पुणे में धौनी के साथ फिर घटी ये घटना, ऐसे जीता फैंस का दिल, देखें वीडियो",0.38368214961830627
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
"धौनी के इस फैन ने येलो सीएसके की जर्सी पहन रखी थी , जिसमें 7 नंबर लिखा था ।",0.1361879686407304,0.02158229074594285,"यह छठा मौका है , जब कोलकाता ने प्लेऑफ में अपनी जगह बना ली है ।","This fan of Dhoni was wearing a yellow CSK jersey, which had 7 numbers written on it.","धौनी का यह फैन पीले रंग की सीएसके की जर्सी पहने हुए था, जिसपर 7 नंबर लिखा था।",0.11460567789478755
रैना के आउट होने के बाद जब कप्तान धौनी बल्लेबाजी के लिए मैदान पर आ रहे थे तो धौनी मैदान पर आए तो फैन मैदान पर आए और फुट पर गिर गए ।,0.34143439935789754,0.022714160136430885,कोहली का विकेट लेने के बाद नीतीश राणा ने एक ऐसा रिकॉर्ड बना दिया जो आजतक दिल्ली की टीम का कोई भी खिलाड़ी नहीं बना सका था लेकिन वो कुछ खास नहीं कर सके ।,"After Raina's dismissal when captain Dhoni was coming to the field for batting, the fan of Dhoni came running to the ground and went straight to Dhoni's feet and fell into the feet.",रैना के आउट होने के बाद जब कप्तान धौनी बल्लेबाजी के लिये मैदान में आ रहे थे तभी धौनी का यह फैन दौड़कर मैदान में आ गया और सीधे जाकर धौनी के पैरों में गिर पड़ा।,0.31872023922146664
जिसके बाद उन्होंने धौनी के लिए धौनी से कुछ देर तक बात की और फिर धौनी ने उन्हें सीधे इशारा से बाहर जाना ।,0.21510618470971102,0.03582342119128718,हार्दिक ने अपने कप्तान के भरोसे को सही साबित किया और फिर अगली ही गेंद पर उन्होंने विराट कोहली को क्लीन बोल्ड कर दिया ।,After which he talked with Dhoni for a while and then Dhoni asked him to go out of the gesture.,जिसके बाद उसने थोड़ी देर धौनी से बातचीत की और फिर धौनी ने उसे इशारे से बाहर जाने के लिये कहा।,0.17928276351842384
क्रिकेट की खबरों के लिए यहां क्लिक,0.8668778997501817,0.8668778997501817,क्रिकेट की खबरों के लिए यहां क्लिक,Click here for cricket news,क्रिकेट की खबरों के लिए यहां क्लिक करें,0.0
अन्य खेलों की खबरों के लिए यहां क्लिक,0.8824969025845955,0.8824969025845955,अन्य खेलों की खबरों के लिए यहां क्लिक,Click here for news of other sports,अन्य खेलों की खबरों के लिए यहां क्लिक करें,0.0
"नई दिल्ली , जेएनएन ।",0.10682175159905853,0.10682175159905853,"नई दिल्ली , जेएनएन ।","New Delhi, JNN","नई दिल्ली, जेएनएन।",0.0
